Passenger_ID,Passenger_Name,Age,Gender,Nationality,Travel_Class,Flight_ID,Booking_Channel,Ticket_Price_USD,Satisfaction_Score,Satisfaction_Level
PS13597,Rohan Gupta,20,Male,German,Economy,FL03810,Website,822.0,5.0,Very Satisfied
PS13598,Priya Singh,46,Female,Australian,Economy,FL01660,Website,368.0,3.9,Satisfied
PS13599,Daniel Smith,52,Male,Australian,Economy,FL01808,Mobile App,519.0,4.2,Very Satisfied
PS13600,Rahul Taylor,59,Male,Singaporean,Business,FL04339,Website,360.0,3.4,Satisfied
PS13601,Nisha Smith,67,Female,British,Economy,FL01476,Mobile App,468.0,5.0,Very Satisfied
PS13602,Olivia Kumar,66,Female,UAE,Economy,FL04763,Website,1106.0,3.8,Satisfied
PS13603,Emma Singh,54,Female,Australian,Economy,FL03666,Mobile App,723.0,3.8,Satisfied
PS13604,Daniel Taylor,34,Male,Singaporean,Economy,FL02421,Travel Agent,455.0,5.0,Very Satisfied
PS13605,Isha Sharma,49,Female,Singaporean,Economy,FL01053,Website,1145.0,4.2,Very Satisfied
PS13606,Karan Reddy,19,Female,American,Economy,FL04073,Airport Counter,1311.0,3.9,Satisfied
PS13607,Olivia Nair,29,Female,Australian,Economy,FL04827,Mobile App,1338.0,4.7,Very Satisfied
PS13608,Olivia Patel,48,Female,British,Economy,FL04302,Website,298.0,2.9,Dissatisfied
PS13609,Isha Nair,64,Male,Indian,Economy,FL02034,Mobile App,908.0,5.0,Very Satisfied
PS13610,Isha Gupta,29,Female,Canadian,Economy,FL01167,Travel Agent,748.0,4.3,Very Satisfied
PS13611,Kabir Joseph,47,Female,UAE,Economy,FL00647,Mobile App,639.0,4.1,Very Satisfied
PS13612,Kabir Thomas,27,Male,Indian,Economy,FL04084,Travel Agent,598.0,2.2,Dissatisfied
PS13613,Olivia Kumar,35,Male,Indian,Economy,FL01508,Website,109.0,3.9,Satisfied
PS13614,Aisha Taylor,23,Female,Singaporean,Premium Economy,FL03524,Mobile App,1171.0,4.0,Satisfied
PS13615,Vikram Martin,45,Male,German,Premium Economy,FL04814,Website,288.0,2.3,Dissatisfied
PS13616,Karan Smith,42,Female,Canadian,Economy,FL04303,Airport Counter,239.0,4.6,Very Satisfied
PS13617,Noah Reddy,36,Male,Indian,Economy,FL02710,Mobile App,384.0,3.6,Satisfied
PS13618,Aisha Brown,60,Male,German,Business,FL00954,Website,676.0,4.7,Very Satisfied
PS13619,Aarav Iyer,70,Male,Australian,Premium Economy,FL03057,Mobile App,359.0,5.0,Very Satisfied
PS13620,Noah Martin,23,Female,American,Economy,FL01515,Website,118.0,2.8,Dissatisfied
PS13621,Olivia Iyer,18,Male,Indian,Economy,FL01749,Website,996.0,4.8,Very Satisfied
PS13622,Aditya Singh,50,Female,British,Economy,FL01534,Website,1426.0,3.0,Dissatisfied
PS13623,Karan Patel,53,Male,Canadian,Economy,FL00311,Website,1382.0,4.3,Very Satisfied
PS13624,Aisha Iyer,33,Female,UAE,Economy,FL04459,Mobile App,494.0,4.3,Very Satisfied
PS13625,Nisha Wilson,30,Male,Australian,Premium Economy,FL03948,Website,447.0,3.8,Satisfied
PS13626,Olivia Brown,54,Female,Indian,Economy,FL00854,Travel Agent,338.0,3.8,Satisfied
PS13627,Aisha Smith,40,Female,American,Economy,FL02869,Mobile App,274.0,4.9,Very Satisfied
PS13628,Ananya Wilson,74,Male,Indian,Economy,FL00096,Website,752.0,3.9,Satisfied
PS13629,Meera Reddy,74,Other,Australian,Economy,FL03992,Travel Agent,894.0,3.9,Satisfied
PS13630,Vikram Patel,42,Female,British,Premium Economy,FL04928,Travel Agent,330.0,4.5,Very Satisfied
PS13631,Noah Singh,28,Male,Canadian,Business,FL03147,Mobile App,243.0,3.3,Satisfied
PS13632,Sneha Taylor,25,Male,German,Business,FL00724,Website,707.0,3.9,Satisfied
PS13633,Kabir Sharma,46,Male,Singaporean,Economy,FL02655,Mobile App,726.0,2.4,Dissatisfied
PS13634,Rohan Sharma,50,Male,British,Economy,FL01144,Website,1082.0,2.5,Dissatisfied
PS13635,Daniel Martin,59,Male,Singaporean,Premium Economy,FL03767,Travel Agent,617.0,4.6,Very Satisfied
PS13636,Daniel Taylor,55,Male,Canadian,Economy,FL04177,Website,1494.0,4.5,Very Satisfied
PS13637,Meera Kumar,55,Male,Canadian,Premium Economy,FL02425,Mobile App,869.0,4.0,Satisfied
PS13638,Rohan Thomas,59,Male,Canadian,Premium Economy,FL00428,Travel Agent,1144.0,4.6,Very Satisfied
PS13639,Sneha Brown,59,Female,British,Premium Economy,FL03128,Mobile App,1329.0,5.0,Very Satisfied
PS13640,Noah Martin,69,Female,American,Economy,FL01621,Travel Agent,977.0,4.5,Very Satisfied
PS13641,Karan Nair,21,Female,British,Economy,FL03360,Airport Counter,977.0,4.6,Very Satisfied
PS13642,Sneha Joseph,36,Male,Indian,Business,FL02628,Mobile App,114.0,3.7,Satisfied
PS13643,Meera Joseph,74,Male,Singaporean,First,FL03391,Mobile App,534.0,4.2,Very Satisfied
PS13644,Daniel Iyer,30,Female,German,Premium Economy,FL03357,Mobile App,1316.0,4.0,Satisfied
PS13645,Rohan Martin,28,Female,Australian,Economy,FL00536,Website,635.0,4.6,Very Satisfied
PS13646,Meera Patel,51,Male,UAE,Premium Economy,FL00267,Website,1342.0,3.6,Satisfied
PS13647,Rahul Patel,69,Male,American,Business,FL04392,Airport Counter,1291.0,2.5,Dissatisfied
PS13648,Aisha Kumar,49,Female,British,Economy,FL03540,Mobile App,1400.0,4.0,Satisfied
PS13649,Isha Taylor,59,Female,Indian,Economy,FL03768,Travel Agent,1287.0,4.7,Very Satisfied
PS13650,Daniel Patel,54,Female,British,Economy,FL03815,Website,274.0,3.5,Satisfied
PS13651,Kabir Brown,63,Male,Singaporean,Economy,FL00313,Travel Agent,267.0,4.4,Very Satisfied
PS13652,Daniel Joseph,69,Male,Australian,Premium Economy,FL02890,Website,1046.0,3.6,Satisfied
PS13653,Isha Iyer,57,Female,Canadian,Business,FL04056,Website,467.0,4.9,Very Satisfied
PS13654,Aditya Iyer,24,Female,Australian,Business,FL00544,Mobile App,501.0,4.0,Satisfied
PS13655,Kabir Wilson,63,Female,British,Economy,FL01229,Website,710.0,4.0,Satisfied
PS13656,Isha Thomas,71,Female,Australian,Economy,FL00556,Mobile App,1486.0,4.9,Very Satisfied
PS13657,Aditya Kumar,48,Female,British,Economy,FL03591,Mobile App,1190.0,4.0,Satisfied
PS13658,Ananya Iyer,41,Male,Singaporean,Economy,FL01197,Travel Agent,526.0,3.0,Dissatisfied
PS13659,Rahul Wilson,34,Male,Canadian,Economy,FL00474,Mobile App,987.0,3.3,Satisfied
PS13660,Rohan Sharma,37,Male,Canadian,Economy,FL04807,Travel Agent,1094.0,3.0,Dissatisfied
PS13661,Kabir Patel,45,Male,Australian,Economy,FL00819,Mobile App,538.0,4.1,Very Satisfied
PS13662,Diya Gupta,74,Male,Singaporean,Business,FL00107,Website,811.0,3.5,Satisfied
PS13663,Olivia Martin,72,Male,British,Economy,FL02849,Travel Agent,704.0,4.2,Very Satisfied
PS13664,Arjun Singh,43,Male,Australian,Economy,FL02301,Mobile App,873.0,3.8,Satisfied
PS13665,Nisha Wilson,52,Male,Singaporean,Economy,FL04858,Mobile App,1212.0,4.7,Very Satisfied
PS13666,Diya Iyer,56,Male,UAE,Business,FL01277,Website,747.0,4.4,Very Satisfied
PS13667,Olivia Kumar,70,Female,UAE,First,FL01685,Website,1488.0,4.6,Very Satisfied
PS13668,Rohan Thomas,52,Female,Indian,Economy,FL03132,Airport Counter,490.0,4.4,Very Satisfied
PS13669,Vikram Joseph,73,Female,British,Business,FL03735,Website,1084.0,4.6,Very Satisfied
PS13670,Aisha Gupta,43,Male,Canadian,Business,FL00815,Website,600.0,3.9,Satisfied
PS13671,Aarav Singh,73,Female,UAE,Economy,FL02234,Mobile App,659.0,4.1,Very Satisfied
PS13672,Vikram Martin,62,Male,Indian,Economy,FL03897,Mobile App,874.0,3.4,Satisfied
PS13673,Noah Martin,74,Male,British,Economy,FL02000,Website,857.0,4.4,Very Satisfied
PS13674,Aisha Patel,61,Male,Singaporean,Economy,FL00254,Mobile App,189.0,4.1,Very Satisfied
PS13675,Aisha Nair,46,Male,Indian,Economy,FL00534,Website,458.0,3.2,Satisfied
PS13676,Nisha Taylor,51,Male,German,Economy,FL03375,Travel Agent,912.0,3.6,Satisfied
PS13677,Olivia Reddy,20,Female,Australian,Economy,FL04129,Travel Agent,331.0,4.7,Very Satisfied
PS13678,Meera Thomas,70,Female,Australian,Economy,FL00829,Airport Counter,746.0,4.1,Very Satisfied
PS13679,Nisha Smith,59,Male,British,Premium Economy,FL02227,Website,1327.0,4.8,Very Satisfied
PS13680,Emma Iyer,35,Male,UAE,Economy,FL01795,Travel Agent,86.0,4.9,Very Satisfied
PS13681,Olivia Joseph,28,Female,Indian,Economy,FL04742,Website,722.0,3.7,Satisfied
PS13682,Rohan Joseph,57,Female,American,Business,FL01808,Mobile App,365.0,4.4,Very Satisfied
PS13683,Diya Nair,29,Female,British,Economy,FL02313,Travel Agent,519.0,4.2,Very Satisfied
PS13684,Olivia Wilson,48,Female,Canadian,Economy,FL03180,Website,1366.0,5.0,Very Satisfied
PS13685,Vikram Taylor,55,Female,Australian,Premium Economy,FL04862,Website,1372.0,4.3,Very Satisfied
PS13686,Emma Gupta,74,Female,German,Economy,FL02124,Mobile App,1286.0,4.1,Very Satisfied
PS13687,Ananya Brown,57,Male,German,Business,FL02961,Travel Agent,359.0,4.3,Very Satisfied
PS13688,Aisha Patel,22,Male,Australian,Economy,FL03598,Website,170.0,4.6,Very Satisfied
PS13689,Aarav Martin,52,Male,British,Economy,FL00786,Website,487.0,3.9,Satisfied
PS13690,Diya Smith,71,Female,German,Economy,FL01261,Travel Agent,484.0,2.0,Very Dissatisfied
PS13691,Kabir Nair,40,Male,Indian,Economy,FL00457,Travel Agent,1349.0,4.9,Very Satisfied
PS13692,Aarav Taylor,45,Male,Australian,Premium Economy,FL04028,Mobile App,1354.0,4.1,Very Satisfied
PS13693,Aarav Taylor,55,Female,Indian,Economy,FL04139,Mobile App,141.0,4.1,Very Satisfied
PS13694,Diya Sharma,75,Male,Canadian,Premium Economy,FL03079,Website,1066.0,5.0,Very Satisfied
PS13695,Vikram Singh,20,Female,American,Economy,FL02169,Travel Agent,953.0,4.4,Very Satisfied
PS13696,Nisha Sharma,37,Female,American,Business,FL02795,Website,143.0,2.8,Dissatisfied
PS13697,Diya Martin,57,Male,German,Economy,FL00680,Website,830.0,2.7,Dissatisfied
PS13698,Aisha Singh,39,Female,Indian,Premium Economy,FL01356,Website,84.0,3.3,Satisfied
PS13699,Arjun Joseph,46,Female,British,First,FL02878,Travel Agent,1328.0,3.2,Satisfied
PS13700,Rahul Brown,26,Male,Indian,Economy,FL03251,Airport Counter,120.0,4.8,Very Satisfied
PS13701,Meera Wilson,28,Male,American,Business,FL01819,Mobile App,123.0,3.6,Satisfied
PS13702,Vikram Brown,74,Female,American,Economy,FL01136,Website,91.0,3.7,Satisfied
PS13703,Karan Reddy,52,Female,Canadian,Business,FL02862,Website,1356.0,3.3,Satisfied
PS13704,Priya Kumar,41,Female,Canadian,Business,FL02107,Travel Agent,549.0,5.0,Very Satisfied
PS13705,Sneha Reddy,32,Female,Indian,Economy,FL00945,Website,164.0,3.0,Dissatisfied
PS13706,Noah Taylor,51,Male,Indian,Economy,FL00177,Travel Agent,964.0,4.8,Very Satisfied
PS13707,Olivia Joseph,29,Female,German,Business,FL04752,Website,760.0,4.2,Very Satisfied
PS13708,Aditya Patel,29,Male,Singaporean,Economy,FL03303,Travel Agent,310.0,4.7,Very Satisfied
PS13709,Meera Brown,54,Male,British,Premium Economy,FL02546,Website,1300.0,4.0,Satisfied
PS13710,Ananya Sharma,21,Male,UAE,Premium Economy,FL00115,Travel Agent,993.0,3.5,Satisfied
PS13711,Rahul Patel,40,Female,Singaporean,Business,FL02531,Website,776.0,4.3,Very Satisfied
PS13712,Aditya Nair,35,Female,Indian,Economy,FL02466,Airport Counter,678.0,2.9,Dissatisfied
PS13713,Rohan Nair,75,Male,UAE,Economy,FL04169,Mobile App,206.0,4.4,Very Satisfied
PS13714,Noah Taylor,49,Female,British,Premium Economy,FL02748,Website,1113.0,4.6,Very Satisfied
PS13715,Sneha Joseph,74,Female,British,Economy,FL01437,Travel Agent,796.0,1.2,Very Dissatisfied
PS13716,Aisha Joseph,18,Female,British,First,FL02270,Airport Counter,1396.0,3.4,Satisfied
PS13717,Nisha Nair,31,Male,American,Business,FL03278,Website,80.0,5.0,Very Satisfied
PS13718,Kabir Reddy,70,Female,German,Business,FL01453,Website,671.0,3.8,Satisfied
PS13719,Diya Iyer,43,Female,Canadian,Premium Economy,FL04089,Mobile App,1293.0,3.6,Satisfied
PS13720,Karan Martin,41,Male,Australian,Economy,FL03996,Mobile App,412.0,3.4,Satisfied
PS13721,Meera Taylor,22,Male,Indian,Premium Economy,FL01400,Travel Agent,1388.0,3.9,Satisfied
PS13722,Diya Nair,47,Female,American,Economy,FL00698,Website,206.0,4.8,Very Satisfied
PS13723,Nisha Singh,27,Female,Australian,Economy,FL02976,Website,229.0,4.2,Very Satisfied
PS13724,Rohan Wilson,33,Female,Australian,Economy,FL01847,Airport Counter,314.0,3.1,Satisfied
PS13725,Emma Nair,69,Male,UAE,Premium Economy,FL03632,Website,757.0,4.8,Very Satisfied
PS13726,Karan Nair,53,Female,Australian,Business,FL03206,Website,1328.0,4.6,Very Satisfied
PS13727,Meera Nair,59,Male,British,Premium Economy,FL03813,Website,246.0,3.9,Satisfied
PS13728,Ananya Kumar,58,Female,Canadian,Economy,FL01499,Travel Agent,373.0,4.5,Very Satisfied
PS13729,Nisha Patel,43,Male,German,Economy,FL00582,Website,652.0,2.8,Dissatisfied
PS13730,Karan Reddy,37,Female,German,Economy,FL03977,Website,1311.0,4.2,Very Satisfied
PS13731,Daniel Smith,37,Female,Canadian,First,FL03168,Mobile App,124.0,5.0,Very Satisfied
PS13732,Aisha Taylor,45,Male,Australian,Economy,FL00389,Mobile App,905.0,4.8,Very Satisfied
PS13733,Karan Sharma,24,Male,Australian,Premium Economy,FL03174,Website,437.0,4.0,Satisfied
PS13734,Aarav Taylor,27,Male,Indian,Economy,FL04694,Website,703.0,4.1,Very Satisfied
PS13735,Vikram Wilson,44,Female,UAE,Premium Economy,FL03100,Website,1171.0,4.4,Very Satisfied
PS13736,Isha Brown,28,Female,Indian,Economy,FL02257,Airport Counter,85.0,4.2,Very Satisfied
PS13737,Ananya Reddy,65,Female,British,Economy,FL00634,Mobile App,660.0,4.2,Very Satisfied
PS13738,Priya Nair,23,Male,American,Economy,FL03454,Mobile App,1009.0,2.8,Dissatisfied
PS13739,Olivia Iyer,75,Male,Indian,Premium Economy,FL03962,Mobile App,105.0,4.2,Very Satisfied
PS13740,Nisha Smith,46,Male,German,Economy,FL02000,Mobile App,203.0,3.7,Satisfied
PS13741,Arjun Kumar,65,Male,Australian,Premium Economy,FL03620,Website,91.0,3.8,Satisfied
PS13742,Daniel Gupta,62,Female,UAE,Premium Economy,FL04731,Website,418.0,4.9,Very Satisfied
PS13743,Aditya Smith,70,Female,Australian,Economy,FL04376,Mobile App,456.0,3.9,Satisfied
PS13744,Aisha Sharma,32,Female,German,Business,FL04416,Mobile App,998.0,4.8,Very Satisfied
PS13745,Kabir Kumar,62,Female,Canadian,Economy,FL04578,Mobile App,1336.0,4.6,Very Satisfied
PS13746,Aditya Martin,28,Female,British,Economy,FL02663,Travel Agent,175.0,1.7,Very Dissatisfied
PS13747,Kabir Gupta,36,Male,Canadian,Economy,FL03986,Website,587.0,2.9,Dissatisfied
PS13748,Vikram Iyer,53,Male,Canadian,Business,FL04804,Travel Agent,514.0,4.4,Very Satisfied
PS13749,Arjun Brown,51,Male,Singaporean,Economy,FL04401,Website,1024.0,1.9,Very Dissatisfied
PS13750,Rohan Patel,36,Female,German,Business,FL02779,Travel Agent,836.0,2.4,Dissatisfied
PS13751,Nisha Martin,22,Male,American,Economy,FL02713,Website,428.0,4.1,Very Satisfied
PS13752,Vikram Smith,24,Female,Singaporean,Premium Economy,FL01350,Website,900.0,4.6,Very Satisfied
PS13753,Aarav Iyer,38,Male,German,Economy,FL01717,Mobile App,469.0,4.1,Very Satisfied
PS13754,Olivia Joseph,28,Male,British,Economy,FL00019,Website,1095.0,2.7,Dissatisfied
PS13755,Aditya Singh,66,Male,UAE,Premium Economy,FL02650,Travel Agent,812.0,5.0,Very Satisfied
PS13756,Ananya Patel,71,Male,Australian,Economy,FL00534,Travel Agent,258.0,3.6,Satisfied
PS13757,Rahul Singh,58,Male,American,Economy,FL00993,Mobile App,384.0,4.4,Very Satisfied
PS13758,Aisha Taylor,27,Female,Singaporean,Economy,FL01273,Website,1346.0,3.2,Satisfied
PS13759,Olivia Martin,69,Male,Australian,Economy,FL04029,Mobile App,1147.0,3.2,Satisfied
PS13760,Isha Sharma,24,Female,Canadian,Economy,FL02855,Website,771.0,3.6,Satisfied
PS13761,Kabir Wilson,59,Male,Canadian,Economy,FL02903,Website,1338.0,4.9,Very Satisfied
PS13762,Isha Martin,37,Male,British,Economy,FL04617,Mobile App,651.0,5.0,Very Satisfied
PS13763,Rahul Wilson,45,Male,Australian,Economy,FL02357,Mobile App,103.0,4.4,Very Satisfied
PS13764,Isha Thomas,75,Male,American,Business,FL02604,Website,654.0,4.7,Very Satisfied
PS13765,Emma Patel,52,Male,Australian,Economy,FL04757,Mobile App,845.0,3.3,Satisfied
PS13766,Arjun Reddy,69,Male,Canadian,First,FL02168,Travel Agent,1105.0,2.0,Very Dissatisfied
PS13767,Kabir Joseph,74,Female,American,Business,FL00672,Website,384.0,3.4,Satisfied
PS13768,Rohan Nair,23,Female,Australian,Premium Economy,FL03633,Mobile App,364.0,1.9,Very Dissatisfied
PS13769,Noah Brown,72,Male,Indian,Economy,FL04157,Mobile App,906.0,3.8,Satisfied
PS13770,Isha Wilson,61,Female,Australian,Premium Economy,FL00321,Travel Agent,784.0,4.0,Satisfied
PS13771,Aarav Iyer,51,Female,Canadian,Business,FL04528,Mobile App,1455.0,3.0,Dissatisfied
PS13772,Ananya Joseph,53,Female,Australian,Economy,FL01875,Mobile App,442.0,5.0,Very Satisfied
PS13773,Arjun Joseph,71,Male,Canadian,Business,FL03735,Travel Agent,555.0,4.4,Very Satisfied
PS13774,Aditya Iyer,53,Male,American,Economy,FL02765,Mobile App,1447.0,3.6,Satisfied
PS13775,Nisha Nair,18,Female,Singaporean,Economy,FL00511,Website,1051.0,4.3,Very Satisfied
PS13776,Nisha Patel,62,Female,Singaporean,Premium Economy,FL04207,Website,537.0,3.9,Satisfied
PS13777,Isha Thomas,71,Female,Australian,Economy,FL02419,Travel Agent,447.0,4.7,Very Satisfied
PS13778,Priya Reddy,40,Male,Indian,Economy,FL02953,Travel Agent,1065.0,4.4,Very Satisfied
PS13779,Sneha Martin,70,Female,British,Business,FL01325,Website,480.0,4.4,Very Satisfied
PS13780,Arjun Wilson,40,Male,Indian,Premium Economy,FL02617,Website,953.0,4.0,Satisfied
PS13781,Rohan Brown,72,Female,UAE,Economy,FL04318,Travel Agent,1432.0,3.4,Satisfied
PS13782,Aisha Joseph,65,Male,German,Premium Economy,FL00484,Website,468.0,4.2,Very Satisfied
PS13783,Isha Brown,59,Female,Canadian,Economy,FL01305,Mobile App,431.0,4.3,Very Satisfied
PS13784,Rohan Thomas,52,Male,American,Economy,FL02739,Mobile App,810.0,4.9,Very Satisfied
PS13785,Emma Martin,51,Female,UAE,Economy,FL02972,Travel Agent,1171.0,5.0,Very Satisfied
PS13786,Aisha Brown,67,Female,Canadian,Economy,FL03673,Website,732.0,4.1,Very Satisfied
PS13787,Aarav Joseph,62,Male,UAE,Premium Economy,FL02942,Travel Agent,1397.0,3.1,Satisfied
PS13788,Kabir Kumar,19,Female,American,Economy,FL04427,Airport Counter,428.0,3.9,Satisfied
PS13789,Daniel Sharma,50,Male,Singaporean,Premium Economy,FL04338,Website,536.0,4.0,Satisfied
PS13790,Arjun Martin,47,Male,British,Business,FL01863,Mobile App,420.0,5.0,Very Satisfied
PS13791,Noah Iyer,30,Female,Australian,Economy,FL04616,Travel Agent,915.0,4.2,Very Satisfied
PS13792,Priya Gupta,27,Male,Indian,Premium Economy,FL02167,Travel Agent,1132.0,4.1,Very Satisfied
PS13793,Kabir Sharma,39,Male,Australian,Economy,FL00255,Website,1102.0,4.7,Very Satisfied
PS13794,Sneha Brown,53,Male,American,Economy,FL04636,Mobile App,1424.0,4.1,Very Satisfied
PS13795,Rohan Smith,74,Female,Indian,Business,FL00662,Travel Agent,818.0,4.1,Very Satisfied
PS13796,Aarav Nair,42,Female,Singaporean,Economy,FL01981,Airport Counter,1143.0,3.7,Satisfied
PS13797,Noah Gupta,30,Male,Australian,Economy,FL01804,Website,831.0,3.9,Satisfied
PS13798,Aditya Kumar,51,Female,British,Economy,FL03501,Website,237.0,4.4,Very Satisfied
PS13799,Priya Thomas,55,Female,UAE,Economy,FL04629,Website,895.0,4.8,Very Satisfied
PS13800,Rohan Martin,18,Male,British,Economy,FL04393,Mobile App,481.0,4.2,Very Satisfied
PS13801,Karan Joseph,25,Female,Australian,Economy,FL04147,Website,418.0,3.8,Satisfied
PS13802,Emma Patel,45,Male,UAE,Economy,FL04371,Travel Agent,522.0,4.7,Very Satisfied
PS13803,Daniel Martin,54,Male,Australian,Economy,FL02929,Website,537.0,3.6,Satisfied
PS13804,Olivia Gupta,33,Male,British,Economy,FL02347,Mobile App,474.0,3.5,Satisfied
PS13805,Nisha Sharma,62,Male,American,Economy,FL04560,Travel Agent,1108.0,4.1,Very Satisfied
PS13806,Olivia Smith,55,Male,Singaporean,Economy,FL00681,Airport Counter,358.0,5.0,Very Satisfied
PS13807,Olivia Sharma,32,Female,Indian,Economy,FL01622,Airport Counter,150.0,4.4,Very Satisfied
PS13808,Rahul Iyer,47,Female,Singaporean,Economy,FL03103,Mobile App,889.0,4.3,Very Satisfied
PS13809,Meera Wilson,64,Male,Indian,Economy,FL01693,Travel Agent,128.0,3.9,Satisfied
PS13810,Aisha Joseph,26,Male,German,Economy,FL03549,Website,990.0,4.0,Satisfied
PS13811,Daniel Martin,32,Male,UAE,Economy,FL02919,Mobile App,103.0,3.9,Satisfied
PS13812,Rohan Reddy,33,Male,UAE,Business,FL02504,Mobile App,627.0,3.6,Satisfied
PS13813,Noah Smith,27,Male,American,Economy,FL00771,Website,394.0,3.4,Satisfied
PS13814,Vikram Singh,38,Female,UAE,Economy,FL04821,Travel Agent,366.0,4.0,Satisfied
PS13815,Arjun Singh,50,Female,Indian,Business,FL02601,Mobile App,635.0,2.9,Dissatisfied
PS13816,Vikram Nair,28,Female,Singaporean,Economy,FL03051,Travel Agent,1166.0,4.8,Very Satisfied
PS13817,Karan Nair,40,Male,Singaporean,Premium Economy,FL01046,Mobile App,1389.0,3.5,Satisfied
PS13818,Aisha Martin,48,Male,British,Economy,FL00808,Website,745.0,3.8,Satisfied
PS13819,Vikram Martin,73,Male,Australian,Premium Economy,FL04262,Airport Counter,1445.0,4.0,Satisfied
PS13820,Isha Sharma,60,Male,German,Economy,FL03395,Mobile App,153.0,4.9,Very Satisfied
PS13821,Sneha Taylor,24,Female,American,Economy,FL01976,Mobile App,375.0,3.9,Satisfied
PS13822,Daniel Taylor,63,Male,Australian,Economy,FL03777,Mobile App,1109.0,4.8,Very Satisfied
PS13823,Meera Sharma,20,Male,Singaporean,Economy,FL04418,Website,1239.0,3.2,Satisfied
PS13824,Diya Martin,66,Male,Canadian,Premium Economy,FL00028,Mobile App,485.0,4.4,Very Satisfied
PS13825,Kabir Thomas,38,Female,UAE,Premium Economy,FL00433,Mobile App,422.0,2.5,Dissatisfied
PS13826,Aditya Sharma,44,Female,Singaporean,Premium Economy,FL01918,Website,727.0,4.5,Very Satisfied
